methylation_level	H3K36me3_level	H3K27ac_level	H3K4me1_level	H4K16ac
0.00918110919232959	0.4597032486845359	0.42837071555628575	0.34495618814594936	0.1368649567446477
-0.11387109827141444	0.6587500993204378	0.4276537267756154	0.2367312886227307	0.07894804566206166
-0.047195576911582854	0.3983668151911275	0.6059400433975645	0.2963711089796355	0.20104759953665058
0.16559449312774494	0.5973302867581023	0.6064627049279555	0.3677191753503894	0.26144043749769946
-0.05597243368631602	0.6099550935503905	0.6740963293149268	0.1967231255946968	0.09843022962021344
-0.020531213752947655	0.7672163942809688	0.5937457769457496	0.32182694480650487	0.12729060074881166
0.13038830837199833	0.46260104151024045	0.41528070589793314	0.2176977120870782	0.37720026070159374
0.020309738064717937	0.4932588316326137	0.5605380829911625	0.308768093661035	0.08809594455536655
-0.09160392608529865	0.7954794862142331	0.6330429506644907	0.29638219448701786	0.08752411314429999
0.2895587196065813	0.790350373502493	0.6533108599721364	0.23030084784941526	0.16557589259998712
0.028285253678150653	0.5346513511531724	0.44834461184396807	0.31116396931951523	0.3559181672166215
0.2403542683021685	0.6418391766105561	0.6534501870507605	0.26390132239133185	0.10736055335541293
-0.15129117788898216	0.5706969695458761	0.47724776171278477	0.16589028534456995	0.007162805291762329
-0.060051823375818963	0.5442810441824794	0.5375606546726424	0.31355736402847456	0.21590545840124448
0.16522990993357534	0.7816422754208613	0.6235566241283519	0.27521966099561773	0.14250023057573635
0.13489415917836356	0.5196533826630686	0.5839245547122875	0.3363265025414101	0.22302962705095508
0.18814361341417662	0.6192495335172485	0.5558949546783294	0.3374594648533392	0.13132950785266165
0.09252793704663533	0.3649536295675576	0.5951698608686041	0.2836097117408436	0.45113389998065323
0.02463799408161437	0.6158221636721626	0.6279933441253875	0.2862277704475689	0.15494318487706252
-0.021637640992541243	0.5313617414372902	0.6004025189274127	0.30840735293521004	0.0614425322624519
0.19730812104734413	0.7410720410409635	0.6313843790051394	0.36538788967617325	0.12631633403913795
0.15152945115775499	0.613565224061515	0.6462619508784406	0.45845009211234045	0.09435317970786286
0.037538910861152734	0.6476367631933674	0.5978528895945556	0.31928534503978256	0.25089770629022606
0.23595900434978012	0.647474141501489	0.45236769083927836	0.271668202761795	0.41602668306236396
-0.10611957925164735	0.6931498040447409	0.6380750082516827	0.3296202475296766	0.30677840054623945
-0.003711667132141057	0.770401787437574	0.6947358275989234	0.43476695382831654	0.5026258927374219
0.10624086277959369	0.34361343176720216	0.7378765608554166	0.17523311069037412	0.06180726726629039
0.03388717194605169	0.8526159548184492	0.39092855477573774	0.23363701241586823	0.3076331820171234
0.14383941579363269	0.42932457945727415	0.44318943239394265	0.36499382087791704	0.30654310564072007
-0.0886932365806297	0.6014512653269866	0.6796668235647987	0.32950313322248775	0.07588393660472224
0.07770795822048304	0.630906583392694	0.5591435560890958	0.3146035845583154	0.17939245142298552
-0.1285741575500191	0.4844635744085931	0.5453485832063777	0.26807433642328743	0.14341086770250047
0.1965991186573321	0.6498381301885373	0.5413144898798081	0.3628248704508171	0.16390050709966905
0.021061139241635395	0.3810333200893876	0.6006798498317186	0.22926092788397406	0.15464782355513237
-0.17690421529330608	0.6038901059955429	0.6042464750983941	0.36505336903485225	0.023836981252114527
-0.19180227457535698	0.5903668803535932	0.7326076706175031	0.42084804841605117	0.24394945101339555
0.08516843904474194	0.6481072583702273	0.8404294043064703	0.22746031237885606	0.23032649346852524
-0.10497540950439922	0.5371853772807185	0.6764867402418117	0.25113247893267376	0.07065183551137093
0.0196078801952208	0.6383337701097088	0.6057675376052984	0.3287855121506431	0.3224150022332138
0.1926483325361531	0.8932280762505969	0.7372914867490593	0.3709764903866735	0.20912381313256587
0.12838278132354447	0.5794410633217731	0.7062920605410623	0.2962852493315747	0.06833365726173772
0.27980380785244846	0.6372607400771982	0.344855214757328	0.34382030876442243	0.22135219018078686
0.18542548870831793	0.7984877311611781	0.6248340929336653	0.2911539887821596	0.4290008711769301
0.39704185834748285	0.47828769881293365	0.5937554812147297	0.17191535851017445	0.01642626437727399
-0.20367564041427655	0.6652764714721265	0.3956471422429848	0.22994720763639423	0.07413361502234228
-0.047238159942409486	0.6719519207975506	0.7702666562837744	0.24785452510781103	0.08915366402397365
0.008001027982131287	0.8605065200992645	0.5555825880113717	0.2476971884714084	0.20603080891390588
0.0673263653641304	0.6457969015686975	0.7726106858262649	0.23069709592755802	0.3434156791621844
0.059307545411419166	0.6889794314434037	0.39453440987164096	0.31815866987770364	0.3592820956854355
0.16077132966329172	0.6529391682556474	0.5209808183056432	0.407617772762954	0.4668876033757407
-0.08945772675310083	0.531861624474708	0.83928441469229	0.225926962159576	0.28339535756757167
-0.0779991385979056	0.797011305021907	0.696752878977768	0.28315079767002616	0.23940650450852494
0.023233732066293002	0.6783993751022903	0.5607238140817303	0.2896757439780616	0.43091731924840354
-0.1885458454039502	0.6198585852929902	0.7145936732283921	0.331558692914603	0.031111303695801854
0.019765534629795457	0.5730637842852403	0.5788841442722646	0.25499170921661685	0.5409267634551977
0.0764954050925426	0.8424864100580908	0.4547645301718869	0.2521665168382517	0.1195203224999404
-0.10426122606530856	0.6179918995635494	0.6633178263292416	0.43018259639057654	0.34079486029197564
-0.07470695198964003	0.4571963909301772	0.630567470263669	0.24385349305186052	0.02486870203695727
-0.2745403391638479	0.5776976006857928	0.4565230017953371	0.250158598846506	0.04421331816373383
-0.04876980783958661	0.7226250500758132	0.37923606453922637	0.3293295855652051	0.08509551946857859
0.019325012872573915	0.6512624662213398	0.5698864359957754	0.37800407505993294	0.029391550598620055
0.11432998119744868	0.6572068930178159	0.6715768592177275	0.2970772626814095	0.09211014361002698
-0.21023322126255745	0.5953357238578528	0.5981270387090852	0.12693930146418886	0.48138385920587035
-0.09972479049409029	0.8248123077214213	0.791739580411031	0.3354142493173689	0.04800401618233467
-0.09899442103936577	0.6127755778925306	0.56748357483042	0.2080294591611868	0.3934997992643543
0.039098370890959404	0.7053059164592008	0.3839466297923226	0.34051116717163205	0.08329025489363694
0.11551563773826484	0.5780296345863869	0.5955427035713194	0.2778158113152482	0.480252869230656
-0.25222038589975393	0.3217563502575583	0.596117875076883	0.22963726590136177	0.1417518770726138
-0.0745864306709479	0.49488270400869566	0.833279439749027	0.30349565249851856	0.1919049869504745
0.301155082075375	0.5493179483621606	0.6480702561741039	0.3682091201827883	0.09776769141080978
0.1295216519593353	0.4733195528059916	0.5698206923349619	0.30778839700273664	0.07664340667606778
0.15130658601706104	0.7447492953812525	0.6265887042264612	0.37640309466775673	0.37216440361332087
0.27727428271398796	0.6253744928109163	0.30487444326125424	0.2908203925423807	0.25348159537796877
0.05502871000251401	0.6908678972740872	0.4860195186691373	0.25050530990805336	0.5762691908682246
0.3244562576834236	0.5350960906013777	0.6262959499186066	0.34235640361277403	0.12461307233799718
0.10955114731094734	0.5243769380939772	0.5117060919817656	0.334220049581219	0.3095782685023387
-0.194779921038511	0.5224082985996119	0.4258130000707324	0.349635101329027	0.45701705332601983
-0.13651397663750509	0.5685003525672531	0.404436350738393	0.27923962186229556	0.06703663098952319
0.1471892868931945	0.677397934178118	0.4795907739899549	0.3171062560132421	0.08847139925421715
0.16880789844433985	0.5676315259159197	0.6436662592698517	0.19731970769989232	0.05592550732883116
-0.10249408139340717	0.420267018521449	0.5426085206092752	0.2800493214562683	0.6398140931164634
0.04568879118866247	0.2779827163274706	0.4031380982110344	0.3818305415190633	0.3189618286909373
-0.04314672583836761	0.5416005597240766	0.6850872394909822	0.2617891900372335	0.14141800850594693
-0.02616216671346272	0.5863107336109055	0.7323138655163521	0.3328777397173316	0.1324883813278594
-0.055020408456327	0.4677544512264397	0.6265924188853251	0.320521543586191	0.09106031605713852
0.10883245035283792	0.6179257123270249	0.6706617560894989	0.25248540399618186	0.32011130659069487
0.06616326901230246	0.7044639716363604	0.5201406613045098	0.25649130525189423	0.14250673457108112
0.10050959470047885	0.5328089092353726	0.6554134073718508	0.3964632975106744	0.040192404993511933
0.062111960796528455	0.7552898788802193	0.5706145863515213	0.1696523624845051	0.1355969348203983
0.12302140918130293	0.5989135980820143	0.54451785732135	0.31961457303462193	0.29213644992524784
0.2781619550683259	0.5571948375749922	0.43633510516652174	0.3085114674065514	0.39328188497650995
0.10538240976532383	0.7730207152737457	0.5503626660007692	0.18528477627483997	0.05063400194390368
0.19632121570710698	0.41759488872133443	0.6127314510499113	0.2800666523626952	0.43365882378807846
0.3496767227768048	0.8145922289050466	0.6062033115700648	0.3462463140759691	0.33076935400259805
0.10779060893959651	0.5530348512121148	0.5871647373779105	0.2823093877501639	0.13387477648764448
0.18043393812741343	0.5326216301901928	0.8018015340142043	0.23834476729432197	0.040204123773883826
0.359636569716622	0.816698263043529	0.5647250941305797	0.29360894114094654	0.047438521172718996
-0.15170020855285143	0.6181971798301775	0.6319924873220074	0.27478137465005165	0.47640964115760465
0.13137631921035892	0.6219381957827281	0.39805432250581324	0.332848452150128	0.14263698242305772
-0.024405212128289416	0.5368482680954723	0.71154162900372675	0.21574030069743275	0.04944760759024049
-0.08618479946699052	0.6991066302694114	0.5915508129043214	0.2764043182183354	0.2361149324106084
0.050002908508277974	0.3147166294044688	0.7856084946841184	0.4918388967329366	0.09393461261767411
-0.09227761629378166	0.7024045308335265	0.6946646336032065	0.2805570827102529	0.25888691524871954
0.09120196682561943	0.6209859083800119	0.5007517440541033	0.3230457689278115	0.053845764046826394
0.25315171432678946	0.6731588775823605	0.6588869335999432	0.3186231676632548	0.0714423872473411
0.3648913503928521	0.554792140782814	0.8580596273903475	0.2750612043828329	0.15521906756172216
0.1482927869995268	0.5612903889991491	0.6060643775096457	0.2261090713134685	0.24338902071790536
-0.0856002431005961	0.5264081691913043	0.6327532164364771	0.3227698556008027	0.08839504357153559
-0.0302062527768331	0.43596158792763406	0.6297301387799208	0.3415357745108593	0.06277535436010868
0.20860739106307435	0.5071244670214614	0.35696777022394627	0.2596018768832947	0.25560559932518206
0.09380496592273263	0.5579948746548522	0.49653618974075603	0.24826047646691388	0.1085645822391543
-0.1302010299465764	0.6099561015651419	0.6605526058448384	0.2986169678499957	0.20388708577943024
0.15973537074652583	0.5471750370259373	0.49748939952738147	0.3011615740335252	0.142058495831238
0.2374884201509308	0.3325150643982766	0.5848231917028537	0.1670663053521595	0.14584780896294905
0.09058359853274615	0.6807054522887315	0.4912706312109094	0.3825310275619386	0.29369287347550493
0.09617830372527739	0.5551147835673939	0.7085713820137202	0.3363244038365311	0.13859815815032622
0.06413816775903637	0.48944523878132196	0.6403280412063593	0.318132737203158	0.04277809506562066
0.05858231592335037	0.5989843447914839	0.8017505420174093	0.4283974190941756	0.21182846257197807
0.012722041475733463	0.571560466589817	0.5573580161932523	0.42487670173624364	0.2474609699680093
0.11437654211460901	0.7356525921248551	0.5603410283205387	0.2170107182794839	0.33698966962600974
-0.21806825774801747	0.6700521967362517	0.6987686046626342	0.36435205321104164	0.08635720131248131
0.15684439932751004	0.5594393521900921	0.6528259665950807	0.3753343820546638	0.1626891955492858
0.047325111562802114	0.4269038569507016	0.3537853583220522	0.2544937206118515	0.2149038296058864
0.2748458401076027	0.4383026213996837	0.5675457157830656	0.3340823158187136	0.043887073701979654
-0.12724893052286862	0.6306712358420545	0.4949120775581597	0.23829543872932535	0.16270185404658632
-0.07422593313981365	0.4722602257397869	0.826196424361689	0.31494725247341454	0.13070214394185592
-0.0943808417838048	0.515575339878281	0.461460690901878	0.29666523717783894	0.018358394078639165
0.2874496554887267	0.5604502684959697	0.5634575946050123	0.29635280372863626	0.3779948428938098
-0.23747278360404167	0.6214123724730255	0.5627915841345276	0.372536321451467	0.4157118972098966
-0.023968418275566894	0.4334061299570131	0.6302048762868128	0.4033564729616994	0.18886844654462073
0.10193595327415808	0.6647947767391548	0.4070158075883258	0.24195476932814824	0.06367868426599113
0.30308031443570516	0.6096091461873332	0.5753846050470037	0.3489219102864083	0.1373879782143703
0.1189199766735965	0.7713726532074279	0.6996662199202921	0.3306736381131732	0.3666257867791012
0.054943325576966434	0.6823437114770676	0.5767678384937368	0.16832715422298955	0.07637564397434823
0.14553502464015333	0.4771952581549727	0.6038987933268168	0.19574657253742866	0.16936937383801096
0.16174158669708238	0.6174700018817795	0.6955240517218311	0.31659866741828124	0.4387947886590683
0.063337522138511	0.5275282677861127	0.4986456514963622	0.39050309417424506	0.2819559866785669
0.12992158817455904	0.544931663789248	0.7045206156858671	0.4668352880697621	0.4026304982224345
0.07425488844397402	0.6482805182575638	0.6342904708258621	0.27935511659080975	0.3584261194647715
0.3702694989744343	0.5609034314363859	0.6782255572252516	0.32944125197691226	0.12667841971721613
0.21851660159598207	0.3187686037273561	0.7071541281929633	0.22257716770338132	0.15441776181765776
-0.14417326543587883	0.47036156486093644	0.48547037771478807	0.35524889965573503	0.3608685578854095
-0.12873937916909406	0.6682794248104178	0.5702490158938948	0.25361272334432083	0.07478188971218831
0.13361386088811722	0.5612170458238732	0.4102351377162824	0.2682514948812325	0.16064924201932074
-0.08127044669177143	0.5000816174694774	0.39360654146532736	0.2150283879752885	0.09873434443128239
0.35644950198833014	0.5793533694718362	0.6986792206931528	0.23285678860756243	0.6129654599756301
-0.08049029515780894	0.7618985135021803	0.5925203657980382	0.19812943911837785	0.4603327132743643
-0.23877749059481718	0.5527239717691224	0.4713713350356009	0.29023932746238673	0.18256231561766503
-0.0978907314306449	0.6500250307973852	0.6407628872920776	0.31478429137644487	0.37025040380266955
0.4459852947517265	0.5556787572753097	0.4374747319443037	0.2786022340830265	0.162571312940977
0.12112795887151626	0.5942269495427472	0.7491544558919063	0.3731814218852609	0.3624834933817413
0.03419674445256883	0.6299330181497463	0.7215934236369066	0.2983993374782028	0.40421810453719215
-0.14112634846887612	0.6095749210848006	0.6451608785540696	0.3649063957836743	0.09308520531642725
-0.09262687963955689	0.5123970590738095	0.4858369973547241	0.32844819928197827	0.23314162948804
0.21633660710792096	0.6631492967608312	0.5631229765968273	0.23691493826047624	0.18698915142245862
0.3682618101514955	0.6044207778344313	0.46746569216860684	0.2527160173499822	0.554086480764815
0.13875434712231266	0.5409386449815754	0.7956936098847408	0.3075365898639061	0.13546243153510415
0.24386226909793352	0.8186705024233378	0.5231618113431276	0.2701354800136885	0.3155224099422073
0.092199420956463	0.5250027091406022	0.6329379390149753	0.32720229984069943	0.128038683609699
-0.06067978539287132	0.4729402271040834	0.35066995533543643	0.3048457769366711	0.38891108583972167
0.05541530916640901	0.6507072307273983	0.39241933915862875	0.24874990973554884	0.06885875335923615
0.13262406321368236	0.7490454437645141	0.5560347760406588	0.21539741171105414	0.09405966599407956
0.0787412023708116	0.6636382404571571	0.6988306290752534	0.191328618013117	0.20595101531621646
0.19738649229488409	0.5382944910437041	0.6393783576581133	0.4351865661099147	0.13644459079710472
0.04763207948180718	0.6652099453806256	0.8268824498417966	0.23500307328441272	0.07241277512201136
0.07848630156997514	0.43958267882455865	0.7255256706571659	0.21507178311914804	0.3029796591013753
0.11089474896204717	0.6107598992488559	0.6914421241785894	0.2532157490740554	0.03079642306598326
-0.24568932348000344	0.6283368222767997	0.6960970778492961	0.2764723224490237	0.44180926237835144
0.19118175776092994	0.5725018696483113	0.775675874890238	0.3457947799628221	0.22290977180970858
0.04090113290439771	0.48409671906331003	0.5039019843085556	0.34948257540220734	0.08265795662491984
0.10997705608184423	0.5281793172121935	0.7274170573967191	0.33578287973467896	0.13136504721536474
-0.04796954953654138	0.6565411900120958	0.6041316530958873	0.2467640788218649	0.11574351484627882
0.09645187117385406	0.5188778393584604	0.7479276473968202	0.22088300999775295	0.1405626795576805
0.2852303138318066	0.6573203829382296	0.4489087573199355	0.3769187560261845	0.06701760830928537
0.3958989229952562	0.6800128151152149	0.4743334288534369	0.3283556272406544	0.17199257847573884
0.08491165894238181	0.5634415203369433	0.6995436830549796	0.324962724661597	0.051199183469015225
0.08793621756477889	0.6142969646018639	0.6567575962171586	0.3382948405545938	0.23170854621391923
0.19172946331563634	0.5904836429755318	0.6138376513525092	0.2790066100743073	0.29426431051024027
0.1584015269444843	0.7171336704993845	0.35833333546373397	0.35936104817747083	0.39601004113379745
-0.2544906189005198	0.7424602439430945	0.5374821389828701	0.1782882747417014	0.3050388980932448
-0.1284056174150489	0.683271537903451	0.7462927329174646	0.3194078319059649	0.25730520838782983
0.11584551858177929	0.645133146038622	0.4845000287581114	0.25005719340576643	0.2490678135836622
-0.1276008796326158	0.7196601706859505	0.5871556571509948	0.28603584263819415	0.38700381160775055
-0.21997983827646567	0.5175640716306489	0.4809064144188983	0.33573776794417143	0.30077517042156776
0.07734650999244819	0.692736959403221	0.3518148847236256	0.30409072495889894	0.09973451751595169
0.01749067798632547	0.7535072163887896	0.6425020209955505	0.2976545991370881	0.04840227396263777
-0.0037677195311865835	0.4902096260422543	0.6348086452164621	0.28096536547445783	0.42852561663727473
0.049482564619988505	0.5162060338622704	0.5746887104385859	0.24401364445093468	0.17699881286921448
0.3196525324209931	0.5313484390824764	0.8206599613017428	0.25268315399168956	0.20082887725131085
-0.11516010856660043	0.5976193442963199	0.7000243172311423	0.28001757034495756	0.3645476168313401
-0.14453637998972957	0.5773199093249483	0.4944523705505618	0.24430189196753904	0.1706122024968779
-0.06389375416942081	0.6697464368485161	0.4666492773737682	0.24287090783139592	0.0578318514619249
0.004932074082512797	0.6375589192877512	0.598515393684276	0.27290195350253715	0.036118967485715345
0.16439562294611798	0.4256276456479761	0.4798277501231035	0.3766100101929207	0.14505064998700082
0.25644967215546993	0.6753441709498061	0.4378798446834952	0.29447356400942526	0.3542465232896492
-0.2587763682274858	0.6749270202883375	0.4503492215457274	0.19839685691251863	0.3049817505244484
-0.016516110014414512	0.6164942027748285	0.5356461259823355	0.16571328800038382	0.3242968423222342
0.10489284666632842	0.5161906662207699	0.6734655867399143	0.20927228846881157	0.24091242010488947
0.08861969651330745	0.5855652970954435	0.7394672839318769	0.21410775503684615	0.3822174478883189
0.028440771904727876	0.5216919316485208	0.6127927426650573	0.2561235148630182	0.09052336429858414
0.22913616740305026	0.7153119430418504	0.38891696870196085	0.3060179863576892	0.3434859060978855
0.008425267118208984	0.6109458730294527	0.5278308529032629	0.33123848357387975	0.12325561809048827
-0.05614808281506335	0.7426177412963411	0.6443456790165414	0.19581055362606348	0.26192957988854515
0.08761407455589798	0.5147684430984835	0.7644656326555173	0.35768401353051693	0.06034811574715603
-0.07449549295114001	0.3558773122538958	0.5788173960142888	0.29528312375658494	0.125023503210416
-0.07459833286523418	0.37431847543903773	0.4908531306801534	0.3031150137021293	0.2573170783305608
0.04594998964585462	0.43492430098439466	0.7454152893308877	0.33974259639005466	0.0649163628766582
0.07275361386396628	0.6047232696231958	0.40398297934092786	0.2382152463773069	0.040575995851401356
0.12202947507897641	0.7343390312184097	0.7506056007312605	0.25684331442826724	0.24850498953973627
0.009479611429432981	0.6144618591693198	0.6635250369363854	0.3113378283792322	0.06814928891833427
0.35512517904058455	0.4579491991096362	0.4136355012933408	0.33239324191646263	0.27149486096367603
-0.14120619026171516	0.5091532415931731	0.6150590146872935	0.30907060132497755	0.31588807934638263
-0.0077902866511355695	0.6805865471755299	0.6614003725153172	0.3415311140916012	0.054993538407524946
-0.1439679311334125	0.5338211856154222	0.7971184384194087	0.3008397377046734	0.35005308041375544
0.17197657346749895	0.4128059720938118	0.5181886515090733	0.37589612772493713	0.1285822922334463
0.04026190996988614	0.4435934884123058	0.4706201663004179	0.29003776307708595	0.12366856774584711
0.10206860682590019	0.7256035153010583	0.42675439534605525	0.2558771876559983	0.07304826920272121
0.022107129153167888	0.6125918863231633	0.676924601164118	0.2385060396978598	0.5496173731632401
0.08822055270447549	0.7302425065955228	0.4384601701812306	0.19512098489640967	0.23424047231832604
0.10561807530338309	0.6525663603114292	0.5836771946360555	0.15779939105027785	0.016236014701418316
0.04982091113797971	0.5313080751633179	0.747755092018236	0.2709925186517452	0.2961200217077738
-0.015967816720461464	0.6230408430308234	0.5495985328419283	0.31693305731283034	0.04952205323929032
0.10355465681318185	0.5277913138038969	0.5907100228907474	0.3005478352600401	0.14678022642643154
-0.09706584440031708	0.456404876954483	0.7643071745505959	0.34568627432641297	0.4234227656301486
0.028647320900979757	0.6179429745769863	0.7443141289929094	0.30176061541890803	0.08012469466167325
0.20920930803618165	0.3404898157544154	0.6828479682416234	0.32390003518844357	0.03016869131017305
-0.03282125176822237	0.4441795708889049	0.8254833676946081	0.2822383985332433	0.21506666102420594
-0.04000478210040005	0.6211067532390362	0.529710970264517	0.3406778341614988	0.07160762537812072
0.09252314180743657	0.35971652290291756	0.38684855546289326	0.32066612310602416	0.40929710831199445
0.03138548139217408	0.7377510196629762	0.5735177475315318	0.30355547253497545	0.35237574192594767
-0.045353038617887864	0.41758878493998375	0.5804373866082525	0.3023053366064685	0.25925310488567055
0.07941865352071488	0.3476786980970374	0.48910014413216013	0.3031906732542233	0.15893974739227548
0.05961979762683407	0.510933279516978	0.3853425186118321	0.47874618459401813	0.28342075330398814
0.14236731068617825	0.6011780389432126	0.7279133299424743	0.4476010943318085	0.24878938102615697
0.0688584403894811	0.5163620410152624	0.7971302274526597	0.3136213768891344	0.0435164858115934
-0.11657063420274767	0.5093393882172527	0.5377940079030864	0.2865259842824472	0.20742424574052745
0.009430148405651415	0.6119246442524324	0.6587700268383115	0.31185583498625485	0.25433012649941494
0.009916997959696083	0.49465136228106205	0.5895959891087096	0.27020179312081116	0.19586049890555834
0.04095082292376506	0.7644257917903271	0.4867827582649192	0.22892993113330065	0.07385905270198014
0.1082135877767357	0.36365693255385556	0.6264662165496157	0.2438523247319474	0.06667683043539537
0.13173346493139737	0.47103471175632144	0.7722651188146262	0.39721622519047256	0.25751489716792947
0.15396789187596072	0.42522904033440095	0.44814062558929246	0.35348290009421146	0.1705020956368653
-0.016205360606856234	0.5471406240797149	0.6964068177491859	0.29241277930069703	0.05760594991766754
-0.02843980668149311	0.40511938529491076	0.5017304177668265	0.33607819168363506	0.3766941746878369
0.02696057820522528	0.6523477867841895	0.6282857982232384	0.24957559310410266	0.04288591114937701
0.07881825987201493	0.5678376857264205	0.6635708065492042	0.2903555780985136	0.09036708091512614
-0.0019230612756184554	0.7280992407368083	0.5951178797498956	0.2513173234537623	0.13012390754262096
0.005951946656936442	0.6459985185892002	0.5967431238075973	0.279622084766409	0.12564193040580154
0.058957862090031815	0.5907963458108915	0.6998109809110341	0.3267543307987175	0.2056960682965703
-0.08141780365020433	0.5858727698999848	0.5928765710536124	0.2669982336967739	0.05110515721675884
0.11630906001868928	0.5576821253915333	0.6878225401608525	0.22297260396245538	0.19001066455306095
0.0755744091498069	0.7492776673080969	0.4201618029163321	0.1908888911917555	0.21074289894233997
0.2212459057649515	0.3851233116537123	0.7544555276421683	0.297091412907307	0.23819392977347417
0.046437580304468457	0.5202152546851934	0.804044622123944	0.3122823078490586	0.12036045145167423
-0.15180677291815942	0.6589716110522885	0.7167599178038264	0.42155996716022803	0.442328642076789
0.13770745635794462	0.7240866248358888	0.39874663718640935	0.291314737045703	0.2926959614093398
0.2269491303688223	0.5885082305055139	0.7071043405122985	0.2827517405487574	0.11522639138230611
0.07453343887048883	0.7237367290098959	0.7371190948810037	0.35067476511538426	0.1871183617217326
0.25482160653370145	0.3945548331929478	0.4434718321356622	0.2217825989878656	0.15272987564431073
0.009414211660286914	0.7464461055225508	0.3480296136016298	0.2876081002923692	0.03883650135452544
0.004099496004667677	0.6375021750448038	0.3919842658328179	0.3449700842631957	0.5970570242568352
-0.0889424588033126	0.5631724711912864	0.5943623181344441	0.24942080845197315	0.2144456848446539
